Non-Rel	Hair damage ? Coconut oil . Skin dry ? Coconut oil . Man not treating you right ? [s1] Coconut oil [e1] . Bad credit score ? Coconut oil . the answer	[s2] Hair damage [e2] ? Coconut oil . Skin dry ? Coconut oil . Man not treating you right ? Coconut oil . Bad credit score ? Coconut oil . the answer	Supplement	TargetSymptom	T9	T1	1558
Non-Rel	Hair damage ? Coconut oil . Skin dry ? Coconut oil . Man not treating you right ? [s1] Coconut oil [e1] . Bad credit score ? Coconut oil . the answer	Hair damage ? Coconut oil . [s2] Skin dry [e2] ? Coconut oil . Man not treating you right ? Coconut oil . Bad credit score ? Coconut oil . the answer	Supplement	TargetSymptom	T9	T5	1558
Non-Rel	Hair damage ? Coconut oil . Skin dry ? Coconut oil . Man not treating you right ? Coconut oil . Bad credit score ? [s1] Coconut oil [e1] . the answer	[s2] Hair damage [e2] ? Coconut oil . Skin dry ? Coconut oil . Man not treating you right ? Coconut oil . Bad credit score ? Coconut oil . the answer	Supplement	TargetSymptom	T11	T1	1558
Non-Rel	Hair damage ? Coconut oil . Skin dry ? Coconut oil . Man not treating you right ? Coconut oil . Bad credit score ? [s1] Coconut oil [e1] . the answer	Hair damage ? Coconut oil . [s2] Skin dry [e2] ? Coconut oil . Man not treating you right ? Coconut oil . Bad credit score ? Coconut oil . the answer	Supplement	TargetSymptom	T11	T5	1558
DesiredEffect	Flush the pounds Lose the weight w / Pure Amazonian [s1] Acai Berry [e1] SLIMTINYS #	[s2] Flush the pounds [e2] Lose the weight w / Pure Amazonian Acai Berry SLIMTINYS #	Supplement	TargetProcess	T7	T1	1559
DesiredEffect	Flush the pounds Lose the weight w / Pure Amazonian [s1] Acai Berry [e1] SLIMTINYS #	Flush the pounds [s2] Lose the weight [e2] w / Pure Amazonian Acai Berry SLIMTINYS #	Supplement	TargetProcess	T7	T4	1559
DesiredEffect	throbbing headache ? [s1] coconut oil [e1]	throbbing [s2] headache [e2] ? coconut oil	Supplement	TargetSymptom	T2	T1	156
Non-Rel	[s1] Aloe vera [e1] can be used in liquid and gel format , or capsules / powders . This formula contains aloe vera , & other cancer healing foods and herbs	Aloe vera can be used in liquid and gel format , or capsules / powders . This formula contains aloe vera , & other [s2] cancer [e2] healing foods and herbs	Supplement	TargetSymptom	T1	T5	1560
Non-Rel	Aloe vera can be used in liquid and gel format , or capsules / powders . This formula contains [s1] aloe vera [e1] , & other cancer healing foods and herbs	Aloe vera can be used in liquid and gel format , or capsules / powders . This formula contains aloe vera , & other [s2] cancer [e2] healing foods and herbs	Supplement	TargetSymptom	T3	T5	1560
Non-Rel	Aloe vera can be used in liquid and gel format , or capsules / powders . This formula contains aloe vera , & other cancer healing foods and [s1] herbs [e1]	Aloe vera can be used in liquid and gel format , or capsules / powders . This formula contains aloe vera , & other [s2] cancer [e2] healing foods and herbs	Supplement	TargetSymptom	T7	T5	1560
DesiredEffect	“ @USER : Slept for fifteen hours and still feel sick and tired . What is this shit . ” Need some [s1] vitamin d [e1] go out in the sun x	“ @USER : Slept for fifteen hours and still feel [s2] sick [e2] and tired . What is this shit . ” Need some vitamin d go out in the sun x	Supplement	TargetSymptom	T3	T1	1561
DesiredEffect	“ @USER : Slept for fifteen hours and still feel sick and tired . What is this shit . ” Need some [s1] vitamin d [e1] go out in the sun x	“ @USER : Slept for fifteen hours and still feel sick and [s2] tired [e2] . What is this shit . ” Need some vitamin d go out in the sun x	Supplement	TargetSymptom	T3	T2	1561
UndesiredEffect	[s1] Fish Oil [e1] makes you 77% more likely to get prostate cancer . Good enough for me to stop taking it ! Just a heads up	Fish Oil makes you 77% more likely to get [s2] prostate cancer [e2] . Good enough for me to stop taking it ! Just a heads up	Supplement	TargetSymptom	T1	T3	1562
Non-Rel	Sea World :locked_with_key: often covers the skin of sunburned orcas ☀️ w / black [s1] zinc oxide [e1] to hide burns / blisters :face_with_medical_mask: from the public . :man: ‍ :woman: ‍ :girl: ‍ Not Ours	Sea World :locked_with_key: often covers the skin of [s2] sunburned [e2] orcas ☀️ w / black zinc oxide to hide burns / blisters :face_with_medical_mask: from the public . :man: ‍ :woman: ‍ :girl: ‍ Not Ours	Supplement	TargetSymptom	T2	T1	1565
Non-Rel	Sea World :locked_with_key: often covers the skin of sunburned orcas ☀️ w / black [s1] zinc oxide [e1] to hide burns / blisters :face_with_medical_mask: from the public . :man: ‍ :woman: ‍ :girl: ‍ Not Ours	Sea World :locked_with_key: often covers the skin of sunburned orcas ☀️ w / black zinc oxide to hide [s2] burns [e2] / blisters :face_with_medical_mask: from the public . :man: ‍ :woman: ‍ :girl: ‍ Not Ours	Supplement	TargetSymptom	T2	T4	1565
Non-Rel	Sea World :locked_with_key: often covers the skin of sunburned orcas ☀️ w / black [s1] zinc oxide [e1] to hide burns / blisters :face_with_medical_mask: from the public . :man: ‍ :woman: ‍ :girl: ‍ Not Ours	Sea World :locked_with_key: often covers the skin of sunburned orcas ☀️ w / black zinc oxide to hide burns / [s2] blisters [e2] :face_with_medical_mask: from the public . :man: ‍ :woman: ‍ :girl: ‍ Not Ours	Supplement	TargetSymptom	T2	T5	1565
Non-Rel	Pro tip : if u run out of [s1] melatonin [e1] literally put vicks vapor rub just below your eyes so it burns if you try to stay awake	Pro tip : if u run out of melatonin literally put vicks vapor rub just below your eyes so it [s2] burns [e2] if you try to stay awake	Supplement	TargetSymptom	T1	T5	1567
DesiredEffect	For the 1 st time , I have been drinking [s1] Apple Cider Vinegar [e1] for a lingering cough , and boyyy . . . It ' s clearing EVERYTHING outta me BUT the cough .	For the 1 st time , I have been drinking Apple Cider Vinegar for a lingering [s2] cough [e2] , and boyyy . . . It ' s clearing EVERYTHING outta me BUT the cough .	Supplement	TargetSymptom	T1	T4	1568
Non-Rel	For the 1 st time , I have been drinking [s1] Apple Cider Vinegar [e1] for a lingering cough , and boyyy . . . It ' s clearing EVERYTHING outta me BUT the cough .	For the 1 st time , I have been drinking Apple Cider Vinegar for a lingering cough , and boyyy . . . It ' s clearing EVERYTHING outta me BUT the [s2] cough [e2] .	Supplement	TargetSymptom	T1	T5	1568
DesiredEffect	@USER find an [s1] aloe vera [e1] plant , @HAPPY apply the plants sap to your wound , and your ready for life . @HAPPY	@USER find an aloe vera plant , @HAPPY apply the plants sap to your [s2] wound [e2] , and your ready for life . @HAPPY	Supplement	TargetSymptom	T1	T3	1569
DesiredEffect	So basically , I am home alone and tipsy in horrible pain , waiting for the [s1] valerian root [e1] to take me away . I do not want this life .	So basically , I am home alone and [s2] tipsy [e2] in horrible pain , waiting for the valerian root to take me away . I do not want this life .	Supplement	TargetSymptom	T3	T1	157
DesiredEffect	So basically , I am home alone and tipsy in horrible pain , waiting for the [s1] valerian root [e1] to take me away . I do not want this life .	So basically , I am home alone and tipsy in horrible [s2] pain [e2] , waiting for the valerian root to take me away . I do not want this life .	Supplement	TargetSymptom	T3	T2	157
Non-Rel	My eyes are burning and I honestly thought for a second that Justin gave birth on stage . York me up ( i . e . GIVE ME [s1] CAFFEINE [e1] )	My [s2] eyes are burning [e2] and I honestly thought for a second that Justin gave birth on stage . York me up ( i . e . GIVE ME CAFFEINE )	Supplement	TargetSymptom	T4	T1	1570
DesiredEffect	Order steak : [s1] Zinc [e1] — found in red meat — could have protective properties against heart disease and prostate cancer , says new research .	Order steak : Zinc — found in red meat — could have protective properties against [s2] heart disease [e2] and prostate cancer , says new research .	Supplement	TargetSymptom	T1	T2	1571
DesiredEffect	Order steak : [s1] Zinc [e1] — found in red meat — could have protective properties against heart disease and prostate cancer , says new research .	Order steak : Zinc — found in red meat — could have protective properties against heart disease and [s2] prostate cancer [e2] , says new research .	Supplement	TargetSymptom	T1	T4	1571
DesiredEffect	[s1] Aloe Vera [e1] is probably the best thing for sun burn ☀️ :clapping_hands:	Aloe Vera is probably the best thing for [s2] sun burn [e2] ☀️ :clapping_hands:	Supplement	TargetSymptom	T1	T3	1573
DesiredEffect	[s1] Niacin [e1] pills raise your metabolism but they make your whole skin burn bright red :knocked-out_face:	Niacin pills raise your [s2] metabolism [e2] but they make your whole skin burn bright red :knocked-out_face:	Supplement	TargetProcess	T1	T2	1574
UndesiredEffect	[s1] Niacin [e1] pills raise your metabolism but they make your whole skin burn bright red :knocked-out_face:	Niacin pills raise your metabolism but they make your whole [s2] skin burn bright red [e2] :knocked-out_face:	Supplement	TargetSymptom	T1	T3	1574
DesiredEffect	@USER people that burn easily ( and especially red heads ) do best with [s1] zinc [e1] / physical blockers .	@USER people that [s2] burn [e2] easily ( and especially red heads ) do best with zinc / physical blockers .	Supplement	TargetSymptom	T2	T1	1575
UndesiredEffect	[s1] Vitamin D [e1] deficiency in particular causes headache , back pain and joint pain . Havey Showtime Monday pta	Vitamin D deficiency in particular causes [s2] headache [e2] , back pain and joint pain . Havey Showtime Monday pta	SupplementDeficient	TargetSymptom	T1	T3	1576
UndesiredEffect	[s1] Vitamin D [e1] deficiency in particular causes headache , back pain and joint pain . Havey Showtime Monday pta	Vitamin D deficiency in particular causes headache , [s2] back pain [e2] and joint pain . Havey Showtime Monday pta	SupplementDeficient	TargetSymptom	T1	T4	1576
UndesiredEffect	[s1] Vitamin D [e1] deficiency in particular causes headache , back pain and joint pain . Havey Showtime Monday pta	Vitamin D deficiency in particular causes headache , back pain and [s2] joint pain [e2] . Havey Showtime Monday pta	SupplementDeficient	TargetSymptom	T1	T6	1576
DesiredEffect	I have been taking [s1] echinacea [e1] and vitamins for a week now trying to avoid getting a cold . . .	I have been taking echinacea and vitamins for a week now trying to avoid getting a [s2] cold [e2] . . .	Supplement	TargetSymptom	T1	T3	1577
DesiredEffect	I have been taking echinacea and [s1] vitamins [e1] for a week now trying to avoid getting a cold . . .	I have been taking echinacea and vitamins for a week now trying to avoid getting a [s2] cold [e2] . . .	Supplement	TargetSymptom	T2	T3	1577
DesiredEffect	@USER @USER yes nigga she will be burning :loudly_crying_face: :loudly_crying_face: tell lil baby use [s1] coconut oil [e1]	@USER @USER yes nigga she will be [s2] burning [e2] :loudly_crying_face: :loudly_crying_face: tell lil baby use coconut oil	Supplement	TargetSymptom	T2	T1	1578
DesiredEffect	I did a combo of [s1] melatonin [e1] and binaural last night and it still took me 2 hours to fall asleep Ugh Binaural makes me really cold too ? ? ?	I did a combo of melatonin and binaural last night and it still took me 2 hours to [s2] fall asleep [e2] Ugh Binaural makes me really cold too ? ? ?	Supplement	TargetProcess	T1	T2	1579
DesiredEffect	Did you know pumpkin is an excellent source of [s1] vitamin E [e1] which promotes skin health by protecting from sun damage ?	Did you know pumpkin is an excellent source of vitamin E which promotes [s2] skin [e2] health by protecting from sun damage ?	Supplement	TargetOrgan	T1	T4	158
DesiredEffect	Did you know pumpkin is an excellent source of [s1] vitamin E [e1] which promotes skin health by protecting from sun damage ?	Did you know pumpkin is an excellent source of vitamin E which promotes skin health by protecting from [s2] sun damage [e2] ?	Supplement	TargetSymptom	T1	T5	158
Non-Rel	Is putting bacitracin on my paper cut from 7 th period while eating [s1] vitamin c [e1] tablets totally a doctors kid thing to do ? safe > sorry	Is putting bacitracin on my [s2] paper cut [e2] from 7 th period while eating vitamin c tablets totally a doctors kid thing to do ? safe > sorry	Supplement	TargetSymptom	T2	T4	1580
DesiredEffect	Some research suggests that treatment with [s1] vitamin D [e1] supplements may lead to clinical improvement in back pain .	Some research suggests that treatment with vitamin D supplements may lead to clinical improvement in [s2] back pain [e2] .	Supplement	TargetSymptom	T1	T3	1581
DesiredEffect	@USER I agree . Also many studies haven shown high dose treatments of [s1] vitamin C [e1] are toxic to cancer cells . HKR 1000	@USER I agree . Also many studies haven shown high dose treatments of vitamin C are toxic to [s2] cancer [e2] cells . HKR 1000	Supplement	TargetSymptom	T1	T3	1582
Non-Rel	@USER " @USER : [s1] Apple cider vinegar [e1] inhibits the body ' s ability to store fat while helping to burn it "	@USER " @USER : Apple cider vinegar inhibits the body ' s ability to [s2] store fat [e2] while helping to burn it "	Supplement	TargetProcess	T1	T4	1583
DesiredEffect	@USER " @USER : [s1] Apple cider vinegar [e1] inhibits the body ' s ability to store fat while helping to burn it "	@USER " @USER : Apple cider vinegar inhibits the body ' s ability to store fat while helping to [s2] burn it [e2] "	Supplement	TargetProcess	T1	T6	1583
DesiredEffect	Tip4theDay ! [s1] Vitamin A [e1] is very important for your skin . It can repair damage you have done as well as rebuild collagen in your skin .	Tip4theDay ! Vitamin A is very important for your [s2] skin [e2] . It can repair damage you have done as well as rebuild collagen in your skin .	Supplement	TargetSymptom	T1	T3	1584
DesiredEffect	Tip4theDay ! [s1] Vitamin A [e1] is very important for your skin . It can repair damage you have done as well as rebuild collagen in your skin .	Tip4theDay ! Vitamin A is very important for your skin . It can [s2] repair damage [e2] you have done as well as rebuild collagen in your skin .	Supplement	TargetProcess	T1	T6	1584
DesiredEffect	Tip4theDay ! [s1] Vitamin A [e1] is very important for your skin . It can repair damage you have done as well as rebuild collagen in your skin .	Tip4theDay ! Vitamin A is very important for your skin . It can repair damage you have done as well as rebuild [s2] collagen [e2] in your skin .	Supplement	TargetChemical	T1	T4	1584
Non-Rel	Tip4theDay ! [s1] Vitamin A [e1] is very important for your skin . It can repair damage you have done as well as rebuild collagen in your skin .	Tip4theDay ! Vitamin A is very important for your skin . It can repair damage you have done as well as rebuild collagen in your [s2] skin [e2] .	Supplement	TargetOrgan	T1	T5	1584
DesiredEffect	@USER Fantastic news ! It ' s the [s1] Valerian root [e1] in the Sleep tea that acts like a sedative on the brain and nervous system .	@USER Fantastic news ! It ' s the Valerian root in the Sleep tea that acts like a sedative on the [s2] brain [e2] and nervous system .	Supplement	TargetOrgan	T1	T3	1587
DesiredEffect	@USER Fantastic news ! It ' s the [s1] Valerian root [e1] in the Sleep tea that acts like a sedative on the brain and nervous system .	@USER Fantastic news ! It ' s the Valerian root in the Sleep tea that acts like a sedative on the brain and [s2] nervous system [e2] .	Supplement	TargetOrgan	T1	T4	1587
DesiredEffect	@USER @USER Focus on alkaline diet & [s1] Cal [e1] / mag / zinc & play , lifetime , pain free .	@USER @USER Focus on alkaline diet & Cal / mag / zinc & play , lifetime , [s2] pain [e2] free .	Supplement	TargetSymptom	T1	T4	1588
DesiredEffect	@USER @USER Focus on alkaline diet & Cal / [s1] mag [e1] / zinc & play , lifetime , pain free .	@USER @USER Focus on alkaline diet & Cal / mag / zinc & play , lifetime , [s2] pain [e2] free .	Supplement	TargetSymptom	T2	T4	1588
DesiredEffect	@USER @USER Focus on alkaline diet & Cal / mag / [s1] zinc [e1] & play , lifetime , pain free .	@USER @USER Focus on alkaline diet & Cal / mag / zinc & play , lifetime , [s2] pain [e2] free .	Supplement	TargetSymptom	T3	T4	1588
Non-Rel	Wow . Leela James talking about using [s1] vitamin D [e1] moisturizer and she ain ' t got acne . She is talking to your aunties about facials . :loudly_crying_face: :face_with_tears_of_joy:	Wow . Leela James talking about using vitamin D moisturizer and she ain ' t got [s2] acne [e2] . She is talking to your aunties about facials . :loudly_crying_face: :face_with_tears_of_joy:	Supplement	TargetSymptom	T1	T3	1589
Non-Rel	Sweet potatoes contain [s1] beta - carotene [e1] a powerful antioxidant that provides your body with vitamin A , which may prevent lung cancer in smokers	Sweet potatoes contain beta - carotene a powerful antioxidant that provides your body with vitamin A , which may prevent [s2] lung cancer [e2] in smokers	Supplement	TargetSymptom	T3	T8	159
DesiredEffect	Sweet potatoes contain beta - carotene a powerful antioxidant that provides your body with [s1] vitamin A [e1] , which may prevent lung cancer in smokers	Sweet potatoes contain beta - carotene a powerful antioxidant that provides your body with vitamin A , which may prevent [s2] lung cancer [e2] in smokers	Supplement	TargetSymptom	T6	T8	159
DesiredEffect	15 . Key measures to treat diarrhea are rehydration with ORS , [s1] zinc [e1] supplementation , rehydration with IV fluids , nutrient rich foods WHO	15 . Key measures to treat [s2] diarrhea [e2] are rehydration with ORS , zinc supplementation , rehydration with IV fluids , nutrient rich foods WHO	Supplement	TargetSymptom	T3	T1	1590
Non-Rel	Watching the end of the Phils game while waiting for my [s1] melatonin [e1] / aleve to kick in . Rarely take aleve but this muscle injury is too intense	Watching the end of the Phils game while waiting for my melatonin / aleve to kick in . Rarely take aleve but this [s2] muscle injury [e2] is too intense	Supplement	TargetSymptom	T1	T4	1591
Non-Rel	99% chance I have a buzz cut & bionic arm in my [s1] melatonin [e1] dreams dreams tonight , thanks Mad Max	99% chance I have a buzz cut & bionic arm in my melatonin [s2] dreams [e2] dreams tonight , thanks Mad Max	Supplement	TargetSymptom	T1	T2	1592
DesiredEffect	look into [s1] GABA [e1] or tryptophan @USER Lots of anxiety when quitting smoking . Can you recommend some food solutions ?	look into GABA or tryptophan @USER Lots of [s2] anxiety [e2] when quitting smoking . Can you recommend some food solutions ?	Supplement	TargetSymptom	T1	T3	1593
DesiredEffect	look into GABA or [s1] tryptophan [e1] @USER Lots of anxiety when quitting smoking . Can you recommend some food solutions ?	look into GABA or tryptophan @USER Lots of [s2] anxiety [e2] when quitting smoking . Can you recommend some food solutions ?	Supplement	TargetSymptom	T2	T3	1593
UndesiredEffect	Did not get my extra daily dose of [s1] vitamin D [e1] because I did not cut up potatoes in the garden this evening dang sun Igiveup depressed 4 life	Did not get my extra daily dose of vitamin D because I did not cut up potatoes in the garden this evening dang sun Igiveup [s2] depressed [e2] 4 life	SupplementDeficient	TargetSymptom	T1	T3	1594
DesiredEffect	[s1] Vitamin C [e1] , relief , cold shower and watermelon frost . . . The ultimate cure for a chronic ulcer .	Vitamin C , relief , cold shower and watermelon frost . . . The ultimate cure for a [s2] chronic ulcer [e2] .	Supplement	TargetSymptom	T1	T5	1595
DesiredEffect	Vitamin C , relief , cold shower and [s1] watermelon frost [e1] . . . The ultimate cure for a chronic ulcer .	Vitamin C , relief , cold shower and watermelon frost . . . The ultimate cure for a [s2] chronic ulcer [e2] .	Supplement	TargetSymptom	T3	T5	1595
DesiredEffect	Head cold hits before flying to Europe . Time to pound the [s1] zinc [e1] and goldfish crackers .	[s2] Head cold [e2] hits before flying to Europe . Time to pound the zinc and goldfish crackers .	Supplement	TargetSymptom	T3	T1	1597
DesiredEffect	@USER [s1] mango butter [e1] and coconut oil is a natural spf . And helps if you get a sunburn relieve pain ! !	@USER mango butter and coconut oil is a natural spf . And helps if you get a [s2] sunburn [e2] relieve pain ! !	Supplement	TargetSymptom	T1	T5	16
DesiredEffect	@USER [s1] mango butter [e1] and coconut oil is a natural spf . And helps if you get a sunburn relieve pain ! !	@USER mango butter and coconut oil is a natural spf . And helps if you get a sunburn relieve [s2] pain [e2] ! !	Supplement	TargetSymptom	T1	T6	16
DesiredEffect	@USER mango butter and [s1] coconut oil [e1] is a natural spf . And helps if you get a sunburn relieve pain ! !	@USER mango butter and coconut oil is a natural spf . And helps if you get a [s2] sunburn [e2] relieve pain ! !	Supplement	TargetSymptom	T3	T5	16
DesiredEffect	@USER mango butter and [s1] coconut oil [e1] is a natural spf . And helps if you get a sunburn relieve pain ! !	@USER mango butter and coconut oil is a natural spf . And helps if you get a sunburn relieve [s2] pain [e2] ! !	Supplement	TargetSymptom	T3	T6	16
DesiredEffect	[s1] Apple Cider Vinegar [e1] is one of the most favored remedies for acid reflux . Mix 2 teaspoons of apple cider vinegar into a glass of water and . . .	Apple Cider Vinegar is one of the most favored remedies for [s2] acid reflux [e2] . Mix 2 teaspoons of apple cider vinegar into a glass of water and . . .	Supplement	TargetSymptom	T1	T4	1601
Non-Rel	Apple Cider Vinegar is one of the most favored remedies for acid reflux . Mix 2 teaspoons of [s1] apple cider vinegar [e1] into a glass of water and . . .	Apple Cider Vinegar is one of the most favored remedies for [s2] acid reflux [e2] . Mix 2 teaspoons of apple cider vinegar into a glass of water and . . .	Supplement	TargetSymptom	T6	T4	1601
DesiredEffect	Tips for living healthy : Treat Ulcer with [s1] Aloe Vera [e1]	Tips for living healthy : Treat [s2] Ulcer [e2] with Aloe Vera	Supplement	TargetSymptom	T2	T1	1602
DesiredEffect	10 Herbs that Heal : - [s1] Rosemary [e1] : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : [s2] coughing [e2] - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T1	T2	1605
Non-Rel	10 Herbs that Heal : - [s1] Rosemary [e1] : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : [s2] Menstrual Cramps [e2] - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T1	T4	1605
Non-Rel	10 Herbs that Heal : - [s1] Rosemary [e1] : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : [s2] intenstinal bacteria [e2] ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T1	T7	1605
Non-Rel	10 Herbs that Heal : - [s1] Rosemary [e1] : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( [s2] e . coli [e2] ) - cayenne : congested	Supplement	TargetSymptom	T1	T9	1605
Non-Rel	10 Herbs that Heal : - [s1] Rosemary [e1] : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : [s2] congested [e2]	Supplement	TargetSymptom	T1	T13	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - [s1] Oregano [e1] : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : [s2] coughing [e2] - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T3	T2	1605
DesiredEffect	10 Herbs that Heal : - Rosemary : coughing - [s1] Oregano [e1] : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : [s2] Menstrual Cramps [e2] - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T3	T4	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - [s1] Oregano [e1] : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : [s2] intenstinal bacteria [e2] ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T3	T7	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - [s1] Oregano [e1] : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( [s2] e . coli [e2] ) - cayenne : congested	Supplement	TargetSymptom	T3	T9	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - [s1] Oregano [e1] : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : [s2] congested [e2]	Supplement	TargetSymptom	T3	T13	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - [s1] Dill [e1] : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : [s2] coughing [e2] - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T6	T2	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - [s1] Dill [e1] : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : [s2] Menstrual Cramps [e2] - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T6	T4	1605
DesiredEffect	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - [s1] Dill [e1] : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : [s2] intenstinal bacteria [e2] ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T6	T7	1605
DesiredEffect	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - [s1] Dill [e1] : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( [s2] e . coli [e2] ) - cayenne : congested	Supplement	TargetSymptom	T6	T9	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - [s1] Dill [e1] : intenstinal bacteria ( e . coli ) - cayenne : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : [s2] congested [e2]	Supplement	TargetSymptom	T6	T13	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - [s1] cayenne [e1] : congested	10 Herbs that Heal : - Rosemary : [s2] coughing [e2] - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T12	T2	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - [s1] cayenne [e1] : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : [s2] Menstrual Cramps [e2] - Dill : intenstinal bacteria ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T12	T4	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - [s1] cayenne [e1] : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : [s2] intenstinal bacteria [e2] ( e . coli ) - cayenne : congested	Supplement	TargetSymptom	T12	T7	1605
Non-Rel	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - [s1] cayenne [e1] : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( [s2] e . coli [e2] ) - cayenne : congested	Supplement	TargetSymptom	T12	T9	1605
DesiredEffect	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - [s1] cayenne [e1] : congested	10 Herbs that Heal : - Rosemary : coughing - Oregano : Menstrual Cramps - Dill : intenstinal bacteria ( e . coli ) - cayenne : [s2] congested [e2]	Supplement	TargetSymptom	T12	T13	1605
Non-Rel	burn the fat and burn belly fat and Diets : How to Burn Off Fat ? The : [s1] ACAI [e1] Fat Burn 3 all Pure Diet Pill with Green . . . love handles	[s2] burn the fat [e2] and burn belly fat and Diets : How to Burn Off Fat ? The : ACAI Fat Burn 3 all Pure Diet Pill with Green . . . love handles	Supplement	TargetProcess	T10	T1	1606
Non-Rel	burn the fat and burn belly fat and Diets : How to Burn Off Fat ? The : [s1] ACAI [e1] Fat Burn 3 all Pure Diet Pill with Green . . . love handles	burn the fat and [s2] burn belly fat [e2] and Diets : How to Burn Off Fat ? The : ACAI Fat Burn 3 all Pure Diet Pill with Green . . . love handles	Supplement	TargetProcess	T10	T4	1606
